reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,cleaned_review,polarity,subjectivity
87924d69-ac6a-4638-ad20-ffe6a2f8bfc9,Sumedh Halde,https://play-lh.googleusercontent.com/a-/ACB-R5R-172Ucglk4y4HRIDkqsol6V71EB78xikrqGir,Everything is ok But just improve that server Down issue it create An big problem to us and at this time also your server is down.....why?,2,0,2.9.3,2023-02-26 21:36:37,"
Hey, we regret to note the dissatisfactory experience you have had. We would like to fix the same on priority. Could you please drop us an email at  sonam@fampay.in, we shall do everything in our power to turn this around!

",2023-04-15 12:28:00,everything is ok but just improve that server down issue it create an big problem to us and at this time also your server is down     why ,0.047222222222222214,0.29444444444444445
a1a1b00b-985a-409a-a6d8-7c6052896d99,Karthikeya Ks,https://play-lh.googleusercontent.com/a-/ACB-R5Qw_N9EPP2nMAbZnxacCYe8MrVq_GUZ65IWdY2FqQ,I wished that i can use upi but its not working and they are saying it will come back soon they are not saying when so i disappointed,2,0,1.6.8,2021-12-04 07:24:04,"
Hi there,  we understand that you want to register for UPI. We're working on the UPI and it may take slightly longer. While we cannot give you a date right now, we promise we'll have it back soon.😊 For Any further assistance drop us an email at  sonam@fampay.in

",2021-12-04 10:16:33,i wished that i can use upi but its not working and they are saying it will come back soon they are not saying when so i disappointed,-0.375,0.375
af56e7e6-1b52-4ed5-a69a-b0d578e660ea,Himanshu Thakre,https://play-lh.googleusercontent.com/a-/ACB-R5Rjzixnx4prjWNL03YEf-O2-3EWJvcZW5cMdhFs,Please give IFSC CODE AND ACCOUNT NUMBER,2,0,2.9.7,2023-03-02 11:02:35,"
Hey, we would like to know more about it. Please write to us at sonam@fampay.in with relevant details elaborating on your issue so we can set this right for you.

",2023-04-15 12:22:04,please give ifsc code and account number,0.0,0.0
0fd4419c-ab28-49fe-b03a-f5dce8cc1409,RAJJ GAMING,https://play-lh.googleusercontent.com/a-/ACB-R5Ta5AGu5XgdaPKyPvEkLfY0KNa7TDyeTuALynqphA,But dear fam pay the UPI server in very slow and make a fast payment,2,0,2.0.6,2022-08-22 16:28:37,"
Hi Rajj, we would like to know more about it. Please write to us at  sonam@fampay.in with relevant details elaborating on your issue so we can set this right for you.",2022-08-23 01:40:02,but dear fam pay the upi server in very slow and make a fast payment,-0.09500000000000003,0.56
fd976eaa-0e46-4e9a-85be-ab0828b936e3,033-ECE-D2-1 PRAGYARNAB DAS MOHAPATRA,https://play-lh.googleusercontent.com/a-/ACB-R5Tx9M9wBC29Y9VVrb2lNvMhhaIV7a_dJAqXNB4a,It is not working properly and i don't recommend it,2,0,2.2.6,2023-01-02 19:47:25,"
Hi, we apologize for the inconvenience caused to you, it was never our intention. If you could explain your issue to us by emailing us at sonam@fampay.in, we shall do everything in our power to turn this around!

",2023-04-14 18:15:45,it is not working properly and i don t recommend it,0.0,0.1
2ce9506f-66c4-463f-8633-b14b49b64164,Mind Gamer HR,https://play-lh.googleusercontent.com/a-/ACB-R5QCvGtlOfJ-XYvhL2aCcadpdta19PZnN3zIkzvJSw,After update my old account balance is not transfer to new account.,2,0,3.0.2,2023-04-08 19:37:00,,,after update my old account balance is not transfer to new account ,0.11818181818181818,0.32727272727272727
e0a2538c-2a05-4f7e-931d-9e982e42ee8b,K. PREM KUMAR,https://play-lh.googleusercontent.com/a-/ACB-R5R5_JW43jLu87HFNLlqEK-htD5xC6V3a0qWCmodaw,Sorry for this statement the app is not working properly....transactions are not happening quickly,2,0,,2022-09-25 21:11:53,"
Hi Prem, we apologize for the inconvenience caused to you, it was never our intention. If you could explain your issue to us by emailing us at sonam@fampay.in, we shall do everything in our power to turn this around!



",2022-09-29 02:10:38,sorry for this statement the app is not working properly    transactions are not happening quickly,-0.05555555555555556,0.5333333333333333
c072b262-a106-4812-aa56-b4b5fd2b7344,Usman Anshari,https://play-lh.googleusercontent.com/a-/ACB-R5QjVmnnv4Dg5yzapcI0qGeoFJVHQyskzMnH_lc-,nice,2,0,1.9.0,2022-09-28 12:19:20,"
Hi Usman, if you are happy with the experience using FamPay, we encourage you to share a 5-star review. It will go a long way in motivating us to do better. If you have any further feedback or suggestions for us, feel free to write to us at  sonam@fampay.in, we would love to hear from you!",2022-09-29 01:01:40,nice,0.6,1.0
9267aec1-af19-486b-b547-1308d12b38f3,Pratham Jain,https://play-lh.googleusercontent.com/a-/ACB-R5RRfguVqGnwK6Bc4GunILaqTSolgpAMb0K7PQpxig,"Well , it's been a great app so far except of their baised behaviour. I have got a money reward in the spin but the notification came earlier than the result . That too of coupon , this is a very annoying thing. Kindly fix it as soon as possible. Overall the app is better and performing well. Hope fampay could resolve the issue as soon as possible.",2,133,2.2.6,2022-12-29 20:02:46,"
Hi, we're sorry for the unpleasant experience. Please share your concern along with your registered mobile number via email at  sonam@fampay.in so that we can look into this & assist you better.

",2023-04-14 18:03:41,well   it s been a great app so far except of their baised behaviour  i have got a money reward in the spin but the notification came earlier than the result   that too of coupon   this is a very annoying thing  kindly fix it as soon as possible  overall the app is better and performing well  hope fampay could resolve the issue as soon as possible ,0.1111111111111111,0.7388888888888889
cd6a183d-4ff9-4a62-89cf-508cc5c01327,Ranjeet_ boy 1,https://play-lh.googleusercontent.com/a/AGNmyxa5qoCsotspSV5JFy8J2OwWSoQqquP7qDDEiYjA=mo,op app,2,0,,2021-08-29 18:56:14,,,op app,0.0,0.0
ba9a0f19-d1bf-410c-acc3-6f7e1958c8d0,Epic Venom,https://play-lh.googleusercontent.com/a-/ACB-R5Q7Gm5Ec8CmzvDO7Tr2Wrf6X9p5O85AWiiJ0Vb6ZQ,"Why I'm getting daily updates ,",2,0,2.9.0,2023-02-22 08:02:59,"
Hi, we apologize for the inconvenience caused to you, it was never our intention. If you could explain your issue to us by emailing us at sonam@fampay.in, we shall do everything in our power to turn this around!

",2023-04-14 18:59:54,why i m getting daily updates  ,0.0,0.0
35052d16-141d-4e05-a03b-3492d6504395,Raj kaushal Kumar,https://play-lh.googleusercontent.com/a/AGNmyxaoTb9nW9Pwmf-N7mysVqqcLoTjza_y_gjFYPDO=mo,Nice app,2,0,1.6.8,2021-11-13 21:59:55,"
Hi Raj, If you are happy with the experience using FamPay, we encourage you to share a 5-star review. It will go a long way in motivating us to do better. If you have any further feedback or suggestions for us, feel free to write to us at sonam@fampay.in, we would love to hear from you!",2021-11-15 10:54:47,nice app,0.6,1.0
cef971ae-0f16-4da5-9578-c5a74fcfb4fb,Bhupendar Singh,https://play-lh.googleusercontent.com/a-/ACB-R5QUM6d7hsUZrOIczVDh4rTIHuc3Gxxw-hT9qP8MOg,good night,2,0,1.7.5,2022-02-16 17:32:38,"
Hi Bhupendar, we would like to know more about it. Please write to us at  sonam@fampay.in with relevant details elaborating your issue so we can set this right for you.




",2022-02-16 19:18:02,good night,0.7,0.6000000000000001
df6a30d2-e7cd-4d94-a125-a0a8d2adc135,Eagle gamer Alok,https://play-lh.googleusercontent.com/a-/ACB-R5Qdcc-MUgex64ir_m31zAv8Hikivw3h262Sag6WOw,Nice,2,0,1.5.9,2021-09-25 16:05:27,,,nice,0.6,1.0
52dcfc6b-3573-461f-8879-66a44f3734e0,Yash Tiwari,https://play-lh.googleusercontent.com/a-/ACB-R5T0wP0n5A3JBWtS80LnG_typ3JkPDX35IsbNQW7ug,Quality of application is too good but sometimes it's doesn't work and please do not hope that the app is totally trustable,2,0,2.2.6,2022-12-30 18:30:48,"
Hey, we regret to note the dissatisfactory experience you have had. We would like to fix the same on priority. Could you please drop us an email at  sonam@fampay.in, we shall do everything in our power to turn this around!

",2023-04-14 18:05:58,quality of application is too good but sometimes it s doesn t work and please do not hope that the app is totally trustable,0.35,0.675
59f41d9d-477b-4d74-be7d-d88e6faa42d6,KARTIK THAKUR,https://play-lh.googleusercontent.com/a-/ACB-R5Qp9uTNm7YmnTuI9586_ntBYSigbuMAbMczm4pVRg,Please fix your server and bugs I can't do my recharge,2,0,2.2.6,2022-12-30 21:24:37,"
Hi, we're sorry to hear that. We'd like to understand the issue and help you with it. Kindly write to us with details of our issue and your registered mobile number at  sonam@fampay.in, We will check and get back to you on this.

",2023-04-14 18:07:04,please fix your server and bugs i can t do my recharge,0.0,0.0
0e7c422c-e94e-4e5a-9779-a59c6e9cf281,Paran Gogoi,https://play-lh.googleusercontent.com/a/AGNmyxYnogfMdEDtaCI_6Xa9EOxHVwUJ58uk5SVQ8Xg1=mo,It has too many bugs .it's all feature is not available Is not available in some states of India like assam,2,2,2.2.7,2023-01-28 17:42:37,"
Hi, we're sorry to hear that. We'd like to understand the issue and help you with it. Kindly write to us with details of our issue and your registered mobile number at  sonam@fampay.in, We will check and get back to you on this.

",2023-04-14 18:26:38,it has too many bugs  it s all feature is not available is not available in some states of india like assam,0.033333333333333326,0.43333333333333335
289046b3-ecd0-490e-a686-45df6d35239e,Nirmish Solanki,https://play-lh.googleusercontent.com/a-/ACB-R5SQFSvzWc0imQjc6jU8SOXi36m2hKWI-YWVtIVsvA,From my 3 months of experience i can say that everything is awesome but but upi transactions cut off that money ane showing payment processing and after 4-5 days it return it... I have payed 3k and it got cut off directly waiting for my money when will it come...,2,0,2.0.3,2022-07-25 00:56:21,"
Hi Nirmish, we apologise for the inconvenience caused to you, it was never our
intention. If you could explain your issue to us by emailing us at sonam@fampay.in, we shall do everything in our power to turn this around!
",2022-07-25 17:10:08,from my   months of experience i can say that everything is awesome but but upi transactions cut off that money ane showing payment processing and after     days it return it    i have payed  k and it got cut off directly waiting for my money when will it come   ,0.55,0.7
af6a1a18-a9da-428e-bb9b-65bb7a4450ec,Itachi Uchiha,https://play-lh.googleusercontent.com/a-/ACB-R5SJ2B90_KDU1mGE_JNsdiJqc469XDQASPGkNrop5A,I cant verify my adhar The timing of OTP is so slow,2,0,2.9.9,2023-03-22 12:32:25,"
Hi buddy, we're sorry to hear that. We'd like to understand the issue and help you with it. Kindly write to us with details of our issue and your registered mobile number at  sonam@fampay.in, We will check and get back to you on this.",2023-03-23 18:57:51,i cant verify my adhar the timing of otp is so slow,-0.30000000000000004,0.39999999999999997
fffda313-0a02-4ba1-8c55-8052059288f6,Pavan Nayak,https://play-lh.googleusercontent.com/a-/ACB-R5RHo0LmQ7LA9TME37LBYPxYibQMIAHFrBnE-KvB,Not interesting app these is,2,0,,2022-06-21 13:22:46,"
Hi Pavan,  If you are happy with the experience using FamPay, we encourage you to share a 5-star review. It will go a long way in motivating us to do better. If you have any further feedback or suggestions for us, feel free to write to us at  sonam@fampay.in, we would love to hear from you!


",2022-06-21 13:30:04,not interesting app these is,-0.25,0.5
48564082-9cc2-433d-809e-70a4143b6c47,Shad Hussain,https://play-lh.googleusercontent.com/a/AGNmyxYzsfl-lPZ21aQ1JBfUpJMTQREKvW0lE-zsvoBl=mo,Jhoth hai poorana hi refreance me diya kuch na hi event me participate krne me diya 50 bolke 2 diya,2,0,2.0.2,2022-08-25 20:30:49,"
Hi Shad, we regret to note the dissatisfactory experience you have had. We
would like to fix the same on priority. Could you please drop us an email at sonam@fampay.in, we shall do everything in our power to turn this around!",2022-08-26 00:09:46,jhoth hai poorana hi refreance me diya kuch na hi event me participate krne me diya    bolke   diya,0.0,0.0
7c2428ed-2350-4084-b8f1-c4bd2986eeb5,angle diya,https://play-lh.googleusercontent.com/a/AGNmyxZs-lSVS7VDjr18fHdXMQomcjdplYyB9PDBxXx3=mo,UPI I'd doesn't work...so my problem in the app,2,0,1.8.1,2022-03-14 21:51:21,"
Hi Diya, we understand that you want to register for UPI. We're working on the UPI and it may take slightly longer. While we cannot give you a date right now, we promise we'll have it back soon. 😊 For Any further assistance drop us an email at  sonam@fampay.in




",2022-03-15 10:34:13,upi i d doesn t work   so my problem in the app,0.0,0.0
6fe6e555-e1f8-489b-b6b0-a9e8eb615e87,Nitesh kumar Azad,https://play-lh.googleusercontent.com/a-/ACB-R5Tn6kTr7ZH4eu_4EhsMrLeW04QIaDu8qVlh7orfkg,full time surver hi low rahta hai,2,0,2.8.5,2023-02-08 09:30:15,"
Hey, we regret to note the dissatisfactory experience you have had. We would like to fix the same on priority. Could you please drop us an email at  sonam@fampay.in, we shall do everything in our power to turn this around!

",2023-04-14 19:00:58,full time surver hi low rahta hai,0.175,0.42500000000000004
ab6147f7-d7a6-415a-940e-2ae2594a5ca5,Putrevu Aditya,https://play-lh.googleusercontent.com/a/AGNmyxY2dl6Gi0HTaqc4hiVG77LSOx5mY8MO62CxFUL6=mo,UPI doesn't work.mind it before installing,2,0,1.7.8,2022-03-12 21:34:51,"
Hi Putrevu, we understand that you want to register for UPI. We're working on the UPI and it may take slightly longer. While we cannot give you a date right now, we promise we'll have it back soon. 😊 For Any further assistance drop us an email at  sonam@fampay.in


",2022-03-13 15:07:15,upi doesn t work mind it before installing,0.0,0.0
ebf80a00-cccb-47fd-8033-80409214e65f,Sanjay Kumar,https://play-lh.googleusercontent.com/a-/ACB-R5RvmDky890pVkKYgK8ukvJawspzDiYnOR_Z5IicC6k,It works sometimes and sometimes it won't works....most of the time the amount or the transaction will be failed or a long time processing....most of the time we should stand for a long time into the shop bcoze on fampay....plz resolve the problem....make the upi transaction fast🥰,2,0,2.1.2,2022-10-01 23:00:17,"
Hi Sanjay, we apologize for the inconvenience caused to you, it was never our intention. If you could explain your issue to us by emailing us at sonam@fampay.in, we shall do everything in our power to turn this around!",2022-10-09 21:38:07,it works sometimes and sometimes it won t works    most of the time the amount or the transaction will be failed or a long time processing    most of the time we should stand for a long time into the shop bcoze on fampay    plz resolve the problem    make the upi transaction fast ,0.10000000000000002,0.45
7213e9d0-5db8-4afe-97a9-630d1fa51b18,Firdous Alam,https://play-lh.googleusercontent.com/a/AGNmyxauVQyLZHHdyb2nOrBvAbGjcWGp8GR-91pmKP7F=mo,Nice,2,0,2.8.4,2023-02-01 20:05:49,"
Hey, we regret to note the dissatisfactory experience you have had. We would like to fix the same on priority. Could you please drop us an email at  sonam@fampay.in, we shall do everything in our power to turn this around!

",2023-04-14 18:24:42,nice,0.6,1.0
23b49afb-552e-4d30-af54-99148f10ff2c,Ƥaraຮ Thakare,https://play-lh.googleusercontent.com/a-/ACB-R5TXaHHkooStYz2vev1IS3SSvBJuMSe67QszduC4Gw,Always KYC is in downgrade 😢🙂,2,0,2.2.3,2022-12-12 15:33:26,"
Hi, we apologize for the inconvenience caused to you, it was never our intention. If you could explain your issue to us by emailing us at sonam@fampay.in, we shall do everything in our power to turn this around!

",2023-04-14 16:31:13,always kyc is in downgrade   ,0.0,0.0
6013b432-5659-4af9-910d-cb93686fd349,Sharad Sanap,https://play-lh.googleusercontent.com/a-/ACB-R5TtOJO6ZjvJC30Z2ZmMSHroeiezhqlMSqdJtUQeCg,The app is have many Gliches I am adding money but app will close,2,0,,2023-01-22 10:29:59,"
Hi Sharad, we regret to note the dissatisfactory experience you have had. We would like to fix the same on priority. Could you please drop us an email at sonam@fampay.in, we shall do everything in our power to turn this around!
",2023-01-23 13:05:45,the app is have many gliches i am adding money but app will close,0.5,0.5
bb519d4c-f75c-4a26-8ba3-71cbdc90c396,Mohd Rizwan,https://play-lh.googleusercontent.com/a-/ACB-R5Qw0ysGxfPYlIcOWiBNtBfsrQK7pyY9GVOZVt_4,Its too dissapointing that after getting verified i am unable to get new fampay card .i am waiting before 20 days now i am going to uninstall this app,2,0,2.9.9,2023-03-25 17:09:12,,,its too dissapointing that after getting verified i am unable to get new fampay card  i am waiting before    days now i am going to uninstall this app,-0.18181818181818182,0.4772727272727273
348e0f2c-24b9-4f70-8e95-31e8572dcdd3,Sakher malik,https://play-lh.googleusercontent.com/a/AGNmyxakWgboKPa6zaYGOo6h8lQC1wD-6ervr2wFrHC3=mo,jj,2,0,2.1.4,2022-10-24 11:13:33,"
Hi, we're sorry to hear that. We'd like to understand the issue and help you with it. Kindly write to us with details of our issue and your registered mobile number at  sonam@fampay.in, We will check and get back to you on this.

",2023-04-14 09:31:48,jj,0.0,0.0
2195e0d1-8218-48b2-b78e-be8a634de011,Sakib Shaikh,https://play-lh.googleusercontent.com/a/AGNmyxb8vK0btdpyJkuvf5hnmVABbZNTHNTA2bVqB7mj=mo,This is not that much good and server is always down and fampay play unfair game with us he doest not give if you win more mone like 1000 so be aware with this app,2,0,2.2.6,2022-12-31 12:03:24,"
Hey, we would like to know more about it. Please write to us at  Sonam@fampay.in with relevant details elaborating on your issue so we can set this right for you.

",2023-04-14 18:11:30,this is not that much good and server is always down and fampay play unfair game with us he doest not give if you win more mone like      so be aware with this app,0.17063492063492064,0.4912698412698413
3b354ff7-f341-4689-ad7c-d077505ad214,nagamma sanoor,https://play-lh.googleusercontent.com/a/AGNmyxZh8RqKzLdhbrn6wIdjRy-22bsaqZ_hcifWeOzQ=mo,Slow 😡,2,0,,2022-10-15 21:14:21,"
Hi, we would like to know more about it. Please write to us at sonam@fampay.in with relevant details elaborating on your issue so we can set this right for you.

",2023-04-14 08:41:38,slow  ,-0.30000000000000004,0.39999999999999997
2c243e23-ddbd-495b-8bca-a73b5cba92cb,Pranjal Dubey,https://play-lh.googleusercontent.com/a-/ACB-R5RAu8RdslBBrn4sr2a4b2Y14jVk9sZesUz8DSvnSg,From now days it was very poor upi is down and we can't order our card only we can add money to our account and there are limited platform to spent it,2,0,1.8.9,2022-05-08 10:55:15,"
Hi Pranjal, Thank you for the energetic review🤩 Now age is only a number! Help us spread the word and reach out to more teenagers -FamPay Team

",2022-04-23 11:23:01,from now days it was very poor upi is down and we can t order our card only we can add money to our account and there are limited platform to spent it,-0.16939682539682538,0.4623492063492064
34487929-b624-4b68-a3d2-cfd2031e2c50,ᴀʙʜɪꜱʜᴇᴋ ʙʜᴀɪ,https://play-lh.googleusercontent.com/a-/ACB-R5SSkC0UBoozLmQxtndlbNdNDKJMV4wQ15AMvz1gXw,No comments,2,0,2.1.7,2022-11-18 12:35:57,"
Hi, we apologise for the inconvenience caused to you, it was never our intention. If you could explain your issue to us by emailing us at sonam@fampay.in, we shall do everything in our power to turn this around!


",2022-11-18 13:30:31,no comments,0.0,0.0
63cb67b4-6e72-473d-a381-e96f738e4be1,Anant Lakade,https://play-lh.googleusercontent.com/a/AGNmyxbcCILZaKPVBvB-DT-yBA0fVkHobFhBNUtZAWOM=mo,First 2 day the app UPI payment were done quickly But from 3rd day the app is unable to transact money and then it just stop me from sending my money it is rediculous to trust this app again and my money also got stuck in it i can't withdraw my money pls fix the glitch or whatever it is I need to use my money pls do something asap If the app goes forward like this then it is hard to trust your app by teens Hope you understand my problem and do something about it asap,2,0,2.8.5,2023-02-07 10:27:33,"
Hello there, we are sorry you feel that way. We are always striving to provide our users with the best experience possible. Please drop us a mail at support@fampay.in along with a brief on your issue so that we can assist you accordingly.",2023-04-13 16:28:26,first   day the app upi payment were done quickly but from  rd day the app is unable to transact money and then it just stop me from sending my money it is rediculous to trust this app again and my money also got stuck in it i can t withdraw my money pls fix the glitch or whatever it is i need to use my money pls do something asap if the app goes forward like this then it is hard to trust your app by teens hope you understand my problem and do something about it asap,-0.052083333333333356,0.46875
28ad9641-2e10-4e34-99bb-fdefca76f17d,Rishley Gracias,https://play-lh.googleusercontent.com/a-/ACB-R5Q21CuezvjoqOSjumXRb3tHaeEWYfmRvq8MuvgX,Please fix the problem as soon as posible can't add money through net banking 🥲,2,0,1.7.7,2022-03-01 15:26:37,"
Hi Rishley, we apologize for the inconvenience caused to you, it was never our intention. We would like to know more about your issue. If you could explain your issue to us by emailing us at sonam@fampay.in, we shall do everything in our power to turn this around!

",2022-03-01 15:36:57,please fix the problem as soon as posible can t add money through net banking  ,0.0,0.0
e8ba069f-3cc5-477c-a6aa-83ef33fc49c8,MR UNKNOWN GAMING,https://play-lh.googleusercontent.com/a-/ACB-R5S2iEBZop4FFzi0Ja00rk5ZSy2xwuiUtQzNoIKzsw,"What fampay!! All the time it keeps UPI Services down then how can I pay the payment Please make a major update then release it.. 🙏 This is humble request , Thankyou 👍",2,0,2.8.4,2023-02-06 19:12:57,"
Hi, we're sorry to hear that. We'd like to understand the issue and help you with it. Kindly write to us with details of our issue and your registered mobile number at  sonam@fampay.in, We will check and get back to you on this.

",2023-04-14 18:56:08,what fampay   all the time it keeps upi services down then how can i pay the payment please make a major update then release it     this is humble request   thankyou  ,-0.09768518518518521,0.39629629629629637
17faf0ec-004c-430c-9b31-109f6e5639e5,Mr Devil,https://play-lh.googleusercontent.com/a-/ACB-R5SeuTJ2FRzSLoAghwj2KyuBpP5yyC1LaqIRTX7O,Good app for teenagers,2,0,2.2.7,2023-01-25 05:06:15,"
Hi, we're sorry for the unpleasant experience. Please share your concern along with your registered mobile number via email at  sonam@fampay.in so that we can look into this & assist you better.

",2023-04-14 18:21:34,good app for teenagers,0.7,0.6000000000000001
ae83db19-37e4-48b2-b8b3-9df9be87073d,songs studio,https://play-lh.googleusercontent.com/a-/ACB-R5Tilqt3D-6NhznC6aRGWHMEyakFKpDG1TFys9fm_Q,"The app is good in this update the app was very worst problems like cannot reach your server , invalid otp etc please solve these problems 🙏",2,0,2.2.7,2023-01-11 11:43:20,"
Hi, we're sorry to hear that. We'd like to understand the issue and help you with it. Kindly write to us with details of our issue and your registered mobile number at  sonam@fampay.in, We will check and get back to you on this.

",2023-04-14 18:19:34,the app is good in this update the app was very worst problems like cannot reach your server   invalid otp etc please solve these problems  ,-0.15000000000000002,0.8
21b9b29a-2298-49bb-9d3f-18f7a8cda2d2,RAKESH REDDY,https://play-lh.googleusercontent.com/a-/ACB-R5TfyggmNKBAXfV1iFT9jq-msM7p2G-SY06mZCfGxA,Hii fam pay team I have a message from fampay you got beta UPI option I will check the fam pay not their option,2,0,1.8.9,2022-05-10 10:55:48,"
Hey there, we apologize for the inconvenience caused to you, it was never our intention. We would like to know more about your issue. Please drop us an email at sonam@fampay.in, we shall do everything in our power to turn this around!",2022-05-10 12:45:57,hii fam pay team i have a message from fampay you got beta upi option i will check the fam pay not their option,0.0,0.0
fc86f010-6295-4abd-b1ff-88012d692f01,Rajesh Yata,https://play-lh.googleusercontent.com/a/AGNmyxYtXXROxpDsFtQjTr6afvDN_vKs0CRhUWBb1yMquF4=mo,"Very bad service The UPI transactions get stuck frequently , they pause the UPI service number of times for no reason very dissatisfied with the transactions hope they set that to right as soon as possible",2,0,2.0.4,2022-07-30 20:22:55,"
Hi Rajesh, we would like to know more about it. Please write to us at  sonam@fampay.in with relevant details elaborating on your issue so we can set this right for you.",2022-08-02 00:16:55,very bad service the upi transactions get stuck frequently   they pause the upi service number of times for no reason very dissatisfied with the transactions hope they set that to right as soon as possible,-0.06485714285714284,0.6004761904761905
