reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,cleaned_review,polarity,subjectivity
56791554-1d93-4161-bebd-cab10c46930e,Gulshan kumar,https://play-lh.googleusercontent.com/a-/ACB-R5R3AhWySptjRhzYaxk294RejhD1-k37Nl17RxMmPQ,Please unbna my device and help me please and guide team- famapy,3,0,2.9.0,2023-02-20 11:59:56,"
Hi Gulshan, if you are happy with the experience using FamPay, we encourage you to share a 5-star review. It will go a long way in motivating us to do better. If you have any further feedback or suggestions for us, feel free to write to us at  sonam@fampay.in, we would love to hear from you!",2022-08-17 15:16:17,please unbna my device and help me please and guide team  famapy,0.0,0.0
b6881336-feca-4ad6-9aba-72b951850d5f,Sai Sandeep,https://play-lh.googleusercontent.com/a-/ACB-R5TxoYcoe--6qq0i4ANXCIEBTctpJCb2Dv3h06PG6w,nyc,3,0,2.0.6,2022-08-15 15:36:05,"
Hi Sai, if you are happy with the experience using FamPay, we encourage you to share a 5-star review. It will go a long way in motivating us to do better. If you have any further feedback or suggestions for us, feel free to write to us at sonam@fampay.in, we would love to hear from you!",2022-08-22 14:27:33,nyc,0.0,0.0
bd0a4149-01f6-4e66-baa1-c71efec5927f,nishan Xnha,https://play-lh.googleusercontent.com/a-/ACB-R5RMkZyc40BjFM7DlBWRp7ApWqDwlc4Sly4mGjrEZw,Plzz fix the server problem immediately. And I request you to give update,3,0,2.1.2,2022-10-05 19:50:13,"
Hi Nishan, we're sorry to hear that. We'd like to understand the issue and help you with it. Kindly write to us with details of our issue and your registered mobile number at  sonam@fampay.in, We will check and get back to you on this.",2022-10-18 22:58:24,plzz fix the server problem immediately  and i request you to give update,0.0,0.0
fb633c59-1308-4e42-bbd0-143b964b25e6,Kuresha Shakil Shaikh,https://play-lh.googleusercontent.com/a-/ACB-R5T-kuP0__TVkOO40tVBufvSuDawsX89ieqANuNykQ,Nice,3,0,2.1.7,2022-11-27 08:15:06,"
Hey, we would like to know more about it. Please write to us at sonam@fampay.in with relevant details elaborating on your issue so we can set this right for you.

",2023-04-17 19:57:00,nice,0.6,1.0
2652aebb-ded6-41b4-ad7a-4619b6871aea,Suryakant Narwade,https://play-lh.googleusercontent.com/a/AGNmyxayukUE3avTA5GGWwFAu8U_6FtPxPXsNdVKSBDI=mo,This app is amazing app👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,3,0,,2022-11-29 00:59:30,"
Hi, we're sorry for the unpleasant experience. Please share your concern along with your registered mobile number via email at sonam@fampay.in so that we can look into this & assist you better.

",2023-04-17 19:59:44,this app is amazing app              ,0.6000000000000001,0.9
744a7d90-c955-448b-a14e-41847841fa83,Sachin Mahato,https://play-lh.googleusercontent.com/a-/ACB-R5SImMVDw-cw5QdXvfpDu8FRyuiVNZUouWdMLLsMUdA,It is opening but something error is showing,3,0,2.2.6,2022-12-25 18:12:22,"
Hey, we regret to note the dissatisfactory experience you have had. We would like to fix the same on priority. Could you please drop us an email at  sonam@fampay.in, we shall do everything in our power to turn this around!

",2023-04-17 20:24:36,it is opening but something error is showing,0.0,0.0
0879e155-69d8-463e-b272-10f1238fe30d,Ritika Siwach,https://play-lh.googleusercontent.com/a-/ACB-R5TaL8hpesvrNBsNxJenjokJcJ-5aMMAZjbVXiG_,Waiting from last six months for upi 😠😠when will it activate?????😠so disappointed!,3,0,1.7.1,2021-12-22 13:03:12,"
Hi Ritika, we understand that you want to register for UPI. We also can't wait for you to experience it. UPI registrations have been paused temporarily. We will notify you once it's up again. Appreciate your patience and understanding until this is resolved.😊 For Any further assistance drop us an email at sonam@fampay.in",2021-12-22 13:05:51,waiting from last six months for upi   when will it activate      so disappointed ,-0.375,0.4083333333333333
77f7642e-045d-4ccb-a8de-b960606fc3a9,Bhargavram Washikar,https://play-lh.googleusercontent.com/a-/ACB-R5SSNeLAXjx0qeIugRq94EjNI_xjmHurD-4jXxzetw,UPI option is not available when it will start?,3,0,1.6.8,2021-11-26 15:58:40,"
Hi Bhargav, we understand that you want to register for UPI. We're working on the UPI and it may take slightly longer. While we cannot give you a date right now, we promise we'll have it back soon.😊 For Any further assistance drop us an email at  sonam@fampay.in




",2021-11-26 16:16:04,upi option is not available when it will start ,-0.2,0.4
dc8e0135-6e01-470f-acd6-c5362c07d8cb,Mohan Kanojiya,https://play-lh.googleusercontent.com/a-/ACB-R5TdCN173SUtl8wc_kw1uchY5FcbAtnc-vDcX242,nice,3,0,,2022-10-31 07:57:28,"
Hi Mohan, if you are happy with the experience using FamPay, we encourage you to share a 5-star review. It will go a long way in motivating us to do better. If you have any further feedback or suggestions for us, feel free to write to us at sonam@fampay.in, we would love to hear from you!
",2022-11-01 00:24:51,nice,0.6,1.0
03e0bec4-e27a-48d4-8a84-a788a78132a7,Sujal Malusare,https://play-lh.googleusercontent.com/a-/ACB-R5QtS9dXSbjsEqWZyyAuTB682yZkEcm-SsJnmHY,Please give me UPL Id and QR facilities give me,3,0,1.7.8,2022-03-24 19:15:46,"
Hi Sujal, we understand that you want to register for UPI. We also can't wait for you to experience it. UPI registrations have been paused temporarily. We will notify you once it's up again. Appreciate your patience and understanding until this is resolved.😊 For any further assistance drop us an email at  sonam@fampay.in



",2022-03-25 10:43:37,please give me upl id and qr facilities give me,0.0,0.0
c25bfbda-aa89-43a6-b12c-e19bf05efb09,Ashpreet Singh Saini,https://play-lh.googleusercontent.com/a/AGNmyxbRc18uAPo4t1QwaAqdRFg4sW17IidSmHx6r-iC=mo,All over the app is absolutely amazing for teenagers but the only problem is that it take some time to reflect that the payment has been done although the payment is completed...overall it has been a nice experience exploring this interface.,3,9,2.2.7,2023-01-04 23:40:14,"
Hi Ashpreet, we're sorry to hear that. We'd like to understand the issue and help you with it. Kindly write to us with details of our issue and your registered mobile number at  sonam@fampay.in, We will check and get back to you on this.",2023-01-13 22:03:28,all over the app is absolutely amazing for teenagers but the only problem is that it take some time to reflect that the payment has been done although the payment is completed   overall it has been a nice experience exploring this interface ,0.30000000000000004,0.725
f86a0676-32e5-49c3-9ec8-08a1b8cd9660,Khan Sabir,https://play-lh.googleusercontent.com/a/AGNmyxZfheN9fza6jqrMK2vBYJb-5Q7j58g3KbuHDPmG=mo,"Why there is no service in my area Durgapur,West Bengal",3,0,,2021-08-11 14:18:48,,,why there is no service in my area durgapur west bengal,0.0,0.0
b6814ed3-3c85-4642-87a3-01657b2e573c,Chirag Sharma,https://play-lh.googleusercontent.com/a/AGNmyxYmNPm61rkZUvfR59y5yz3K7aH_2m9hkHP2GEz7=mo,The server is getting worse day by day,3,0,2.2.6,2022-12-30 14:55:39,"
Hi, we apologize for the inconvenience caused to you, it was never our intention. If you could explain your issue to us by emailing us at sonam@fampay.in, we shall do everything in our power to turn this around!

",2023-04-17 20:24:53,the server is getting worse day by day,-0.4,0.6
3a0020f5-7c7f-4e7b-a538-98c9109f659f,Ramesh jani,https://play-lh.googleusercontent.com/a-/ACB-R5RTdNDwdjFaVBOPN1VOr3O9WOdRvLcVRUPcM93i,nice,3,0,1.3.0,2021-05-01 10:24:42,,,nice,0.6,1.0
0c500803-8866-4f1f-bdfa-46c36af0f668,Ronith Reddy,https://play-lh.googleusercontent.com/a/AGNmyxZW14LEnXNXhVq_fW5pPb6IVlqOlfgzb8tQIpj0=mo,My money got stucked in my old account when I registered and my nearly 3000 ₹ are strucked,3,0,2.9.7,2023-03-02 20:40:16,"
Hey, we regret to note the dissatisfactory experience you have had. We would like to fix the same on priority. Could you please drop us an email at  sonam@fampay.in, we shall do everything in our power to turn this around!

",2023-04-18 11:24:09,my money got stucked in my old account when i registered and my nearly        are strucked,0.1,0.30000000000000004
a3818e9e-dcbf-4eaa-a65f-810cd1af2d08,Padam Tamatta,https://play-lh.googleusercontent.com/a/AGNmyxbFEM0KgqPR9Nfq3WI-KQMOgx6TeqqUGx4ZAr7a=mo,useful app,3,0,1.4.1,2021-06-11 12:20:27,,,useful app,0.3,0.0
92c89129-492a-456a-847f-58c31dd8cb2f,Mukesh patel Mukesh patel,https://play-lh.googleusercontent.com/a/AGNmyxbsb-qn2zMgA2AAI2yC6YmerNNIS1EBgdUPiCGt=mo,Adharcad number problam,3,0,,2023-04-24 08:01:34,,,adharcad number problam,0.0,0.0
f4d6d37b-e021-4a01-bebb-5b56392096da,Sameem Poultry farm,https://play-lh.googleusercontent.com/a-/ACB-R5TjZT3MKrpgUzbX3Ak8k49TUSn-l9F8S_kY68BN,All the facilities are fine in the application but the referrer and earning is fake because I invited many friends but I did not earn.,3,0,2.1.2,2022-09-29 15:14:22,"
Hi Sameem, we regret to note the dissatisfactory experience you have had. We would like to fix the same on priority. Could you please drop us an email at sonam@fampay.in, we shall do everything in our power to turn this around!



",2022-09-30 02:04:19,all the facilities are fine in the application but the referrer and earning is fake because i invited many friends but i did not earn ,0.1388888888888889,0.6666666666666666
36879570-12bb-4b7d-93cc-a417854615ba,Abhinav Kushwaha,https://play-lh.googleusercontent.com/a/AGNmyxb-wzJShnEv7dYZSeaZSnr23deiREqDHe2fod7g=mo,It is a good app but i can't add money from paytm why? Do you guys have any reason ?,3,0,1.8.9,2022-05-03 15:05:53,"
Hi Abhinav, we're sorry to hear that. We'd like to understand the issue and help you with it. Kindly write to us with details of our issue and your registered mobile number at  sonam@fampay.in, We will check and get back to you on this.",2022-05-03 15:12:07,it is a good app but i can t add money from paytm why  do you guys have any reason  ,0.7,0.6000000000000001
a1c12e36-74aa-4018-a5d6-83b599aafa18,Asha Patil,https://play-lh.googleusercontent.com/a/AGNmyxbjeVstT6wY2H9dNp3FPlunnaaYq4xI70yH2xZB=mo,Your delivery boy is so delayed and and not do their work properly,3,0,,2022-05-31 20:18:46,,,your delivery boy is so delayed and and not do their work properly,0.0,0.1
bbcfe96d-46a5-4591-9893-eb4e8edae5bf,Venkatesh Vishwanatham Mishra,https://play-lh.googleusercontent.com/a-/ACB-R5RPCJ2Ofb6ajpGhujMCHUexA5cKdqmgLtucNSSSJw,My kyc got expired please help me I am unable to transfer funds to my frnds 😶 Help me !!!,3,0,,2022-03-12 16:40:38,"
Hi Lakshya, we regret to note the dissatisfactory experience you have had. We would like to fix the same on priority. Could you please drop us an email at  sonam@fampay.in, we shall do everything in our power to turn this around!




",2022-03-12 16:48:15,my kyc got expired please help me i am unable to transfer funds to my frnds   help me    ,-0.5,0.5
536b47ef-60b1-4ada-8e47-4a1d53188945,Manoj Kishore,https://play-lh.googleusercontent.com/a/AGNmyxbJtsqtQRs07NEE8bwVZk0iluOyzXVZIQ7Cb1mB=mo,Sooooooo many update in this app,3,0,2.9.3,2023-02-24 17:00:57,"
Hi, we apologize for the inconvenience caused to you, it was never our intention. If you could explain your issue to us by emailing us at sonam@fampay.in, we shall do everything in our power to turn this around!

",2023-04-18 10:56:48,sooooooo many update in this app,0.5,0.5
0374c387-78cf-4125-8ac6-630804b89a1a,Rowther Shajakan,https://play-lh.googleusercontent.com/a/AGNmyxYKpfGfqgUlfBhOGgagGgu59o9n1oAovFb5cFnZ=mo,I am happy,3,0,2.8.4,2023-02-04 17:06:10,"
Hi, we apologize for the inconvenience caused to you, it was never our intention. If you could explain your issue to us by emailing us at sonam@fampay.in, we shall do everything in our power to turn this around!

",2023-04-18 08:52:55,i am happy,0.8,1.0
06b300c3-e040-46fc-8536-94776028fcb5,Choudhary MOHIT SANGWAN,https://play-lh.googleusercontent.com/a-/ACB-R5Sjs0XnveaV3ADE2pHF6kvq_kKeO5I_3FLI2TSA,Cannot login,3,0,2.0.8,2022-09-14 19:23:53,"
Hi Choudhary, we apologize for the inconvenience caused to you, it was never our
intention. If you could explain your issue to us by emailing us at sonam@fampay.in, we shall do everything in our power to turn this around!
",2022-09-24 00:48:45,cannot login,0.0,0.0
da308a24-9185-410e-8a23-15ac1fe2c195,Srivastav Raj,https://play-lh.googleusercontent.com/a/AGNmyxaA6g3aplV3Rl10f2NNMcTEmf46IBOSRNoaHhc=mo,This app is best but my payment is not complete,3,0,,2022-10-10 11:06:38,"
Hey, we regret to note the dissatisfactory experience you have had. We would like to fix the same on priority. Could you please drop us an email at  sonam@fampay.in, we shall do everything in our power to turn this around!

",2023-04-17 15:50:28,this app is best but my payment is not complete,0.475,0.35
1e914636-ae29-4387-a2ec-b0fc7c91aeaa,Fahim Ahmed.k,https://play-lh.googleusercontent.com/a-/ACB-R5R-40hSbzA_8_3wduOCOjuiSoMO_kCv-Y3BhJcg,Some things server is down,3,0,2.2.2,2022-11-29 18:50:19,"
Hi Fahim, we apologize for the inconvenience caused to you, it was never our intention. If you could explain your issue to us by emailing us at sonam@fampay.in, we shall do everything in our power to turn this around!",2022-11-30 00:50:59,some things server is down,-0.15555555555555559,0.2888888888888889
2df3f8e2-c930-47a9-8ff2-d50e52fc7bd8,Rudra Pratap Singh,https://play-lh.googleusercontent.com/a-/ACB-R5ShPC_6vbqsq15r10lluuw6nTeC92Hi59WBoBchSQ,या,3,0,1.7.8,2022-03-14 23:08:28,"
Hi Rudra, we would like to know more about it. Please write to us at  sonam@fampay.in with relevant details elaborating your issue so we can set this right for you.




",2022-03-15 10:11:51,  ,0.0,0.0
c527e06d-b864-4098-aa90-c917db884643,BHARATH_ KS_,https://play-lh.googleusercontent.com/a-/ACB-R5TeQpKBtaauuhBBjaYDIvBXynFixPv4Q4ZBJg4Rhw,In this app There is no use now No UPI Or anything all vanished,3,0,1.8.9,2022-04-29 08:28:19,"
Hi BARATH_S, we understand that you want to register for UPI. We're working on the UPI and it may take slightly longer. While we cannot give you a date right now, we promise we'll have it back soon. 😊 For Any further assistance drop us an email at  sonam@fampay.in




",2022-04-29 11:01:30,in this app there is no use now no upi or anything all vanished,0.0,0.0
bf1d496a-a9f9-4517-b2e0-3f2db515e04f,Prajyot Shinde,https://play-lh.googleusercontent.com/a-/ACB-R5T81WJDXKvMPTI-tRSTfsAFR35vXP1W95Sq3PHweA,good app for teenagers,3,0,,2022-09-05 22:27:18,"
Hi Prajyot, if you are happy with the experience using FamPay, we encourage you to share a 5-star review. It will go a long way in motivating us to do better. If you have any further feedback or suggestions for us, feel free to write to us at sonam@fampay.in, we would love to hear from you!
",2022-09-05 23:35:13,good app for teenagers,0.7,0.6000000000000001
292d21db-707f-41ed-963c-c47174e27529,Durgesh Bavskare,https://play-lh.googleusercontent.com/a-/ACB-R5Rd7GsoifESjKhMcY_ihRQkOcOM-SZWWWyGdAE_,good application,3,0,1.8.7,2022-04-13 15:29:43,"
Hi Durgesh, If you are happy with the experience using FamPay, we encourage you to share a 5-star review. It will go a long way in motivating us to do better. If you have any further feedback or suggestions for us, feel free to write to us at  sonam@fampay.in, we would love to hear from you!

",2022-04-13 15:45:39,good application,0.7,0.6000000000000001
171988f2-e3ee-4481-ae63-578256c2046b,Rushikesh Mangulkar,https://play-lh.googleusercontent.com/a-/ACB-R5R-EcjJOctUg4cK-UQCWP8_GIWIMQdKqmomyOznFg,Very nice app,3,0,1.4.1,2021-06-01 13:27:07,,,very nice app,0.78,1.0
a6c96b7e-b78f-475e-8e21-76933babae63,Sufyan Patel,https://play-lh.googleusercontent.com/a/AGNmyxZ31Xb9JPPiC393zKUejsPvBVs2QZlHwdBgQ6DJ=mo,I have done my kyc but on my parents number code is not coming. I thought any problem is there so i have deleted once and re installed then for login at my number also code is not coming. So pkease solve this problem,3,0,,2022-04-03 12:17:54,"
Hi Sufyan, we apologize for the inconvenience caused to you, it was never our intention. We would like to know more about your issue. If you could explain your issue to us by emailing us at sonam@fampay.in, we shall do everything in our power to turn this around!

",2022-04-03 16:50:57,i have done my kyc but on my parents number code is not coming  i thought any problem is there so i have deleted once and re installed then for login at my number also code is not coming  so pkease solve this problem,0.0,0.0
9e88efb4-8235-47de-8443-94373464541d,Sudam Baidya,https://play-lh.googleusercontent.com/a-/ACB-R5Ttn__qiKKqsJvqyIGGbSUObLAAI9Fl1Gdl7H1M,"This is the best app for teanagers,but sometimes fampay server was down fix it fampay ❤️♥️❤️",3,0,2.2.5,2022-12-12 16:04:11,"
Hi, we're sorry for the unpleasant experience. Please share your concern along with your registered mobile number via email at sonam@fampay.in so that we can look into this & assist you better.

",2023-04-17 20:12:21,this is the best app for teanagers but sometimes fampay server was down fix it fampay       ,0.4222222222222222,0.29444444444444445
f13f39b5-785a-4989-9281-3b6f45956a99,Mr alip Mr alip,https://play-lh.googleusercontent.com/a/AGNmyxYUM4hc8CyeV5MUtjiL4ckYSbzlDOFQZRmvFC7A=mo,Nise,3,0,,2022-12-31 18:30:24,"
Hey, we would like to know more about it. Please write to us at sonam@fampay.in with relevant details elaborating on your issue so we can set this right for you.

",2023-04-17 21:16:47,nise,0.0,0.0
